num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,title,f_k_grade,artist,difficult_words,num_dupes,neg,neu,compound,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,uri,analysis_url,Genre,Gender
138.6,0.257,1956,4.4,99.23,115,19,"I Want You, I Need You, I Love You",0.9,Elvis Presley,13,5,0.106,0.636,0.9671,6U1rN1F2DStpbOVaFNeU6n,0.403,0.336,0,-11.38,1,0.0301,0.877,0,0.314,0.714,78.795,159720,4,spotify:track:6U1rN1F2DStpbOVaFNeU6n,https://api.spotify.com/v1/audio-analysis/6U1rN1F2DStpbOVaFNeU6n,rock,male
152.1,0.521,1956,4,100.24,125,24,Love Me Tender,0.5,Elvis Presley,6,12,0,0.479,0.9985,4GAhAw0RCzNVP976NRMOqO,0.396,0.0373,9,-18.642,1,0.0416,0.907,4.41E-05,0.111,0.302,103.051,161360,3,spotify:track:4GAhAw0RCzNVP976NRMOqO,https://api.spotify.com/v1/audio-analysis/4GAhAw0RCzNVP976NRMOqO,rock,male
218.7,0.144,1956,5.2,97.2,175,20,Hot Diggity,1.7,Perry Como,13,6,0.016,0.84,0.9741,1aoamOgih6cHb0TZq9gO9A,0.67,0.623,1,-9.305,0,0.0329,0.608,0,0.165,0.971,104.716,141960,4,spotify:track:1aoamOgih6cHb0TZq9gO9A,https://api.spotify.com/v1/audio-analysis/1aoamOgih6cHb0TZq9gO9A,jazz,male
196.2,0.052,1956,4.4,107.69,180,28,Blue Suede Shoes,-0.3,Carl Perkins,7,12,0.023,0.925,0.3506,7bglJCaprPQTfDfovdJS2h,0.53,0.659,2,-8.247,1,0.0358,0.263,0.00203,0.142,0.969,168.681,138960,4,spotify:track:7bglJCaprPQTfDfovdJS2h,https://api.spotify.com/v1/audio-analysis/7bglJCaprPQTfDfovdJS2h,blues,male
322.2,0.06,1956,5.2,97.2,263,32,Sixteen Tons,1.7,Tennessee Ernie Ford,24,18,0.075,0.865,-0.6174,3P6OwCX7Ofiaaqtvujb6i5,0.693,0.324,11,-15.085,1,0.205,0.796,0,0.246,0.382,144.14,158307,4,spotify:track:3P6OwCX7Ofiaaqtvujb6i5,https://api.spotify.com/v1/audio-analysis/3P6OwCX7Ofiaaqtvujb6i5,swing,male
160.2,0.256,1956,4.4,90.77,122,19,Allegheny Moon,2.1,Patti Page,5,10,0,0.744,0.9898,4ciJDoVpadbCubmi56drDk,0.32,0.217,4,-16.827,0,0.039,0.802,0,0.122,0.205,80.976,176107,3,spotify:track:4ciJDoVpadbCubmi56drDk,https://api.spotify.com/v1/audio-analysis/4ciJDoVpadbCubmi56drDk,jazz,female
156.6,0.208,1956,4.4,107.69,137,20,I'm In Love Again,-0.3,Fats Domino,6,10,0.109,0.684,0.9655,4YwJx3IDgQQY75yGMXG8A0,0.704,0.396,1,-11.135,1,0.0409,0.77,0,0.0905,0.896,126.804,118600,4,spotify:track:4YwJx3IDgQQY75yGMXG8A0,https://api.spotify.com/v1/audio-analysis/4YwJx3IDgQQY75yGMXG8A0,blues,male
245.7,0.075,1956,4.4,73.85,169,25,Be-Bop-A-Lula,4.5,Gene Vincent,7,23,0,0.925,0.893,0TMrV95mP7sDlvbE4iVfKP,0.607,0.561,9,-10.099,1,0.0425,0.421,0,0.298,0.841,127.638,157207,3,spotify:track:0TMrV95mP7sDlvbE4iVfKP,https://api.spotify.com/v1/audio-analysis/0TMrV95mP7sDlvbE4iVfKP,rock,male
189,0.287,1956,4.4,99.23,154,24,I'll Be Home,0.9,Pat Boone,14,10,0,0.713,0.9951,4ml5vgdA30hEiKLiWS15iz,0.421,0.228,8,-12.072,1,0.0323,0.887,0,0.244,0.274,73.611,181200,4,spotify:track:4ml5vgdA30hEiKLiWS15iz,https://api.spotify.com/v1/audio-analysis/4ml5vgdA30hEiKLiWS15iz,rock,male
72.9,0.227,1956,4,108.7,66,13,Born To Be With You,-0.7,Chordettes,4,4,0,0.773,0.9423,6EUBOGeUUOTO59L9LbSyDt,0.49,0.277,1,-11.221,1,0.0351,0.9,2.83E-05,0.186,0.294,82.486,169200,4,spotify:track:6EUBOGeUUOTO59L9LbSyDt,https://api.spotify.com/v1/audio-analysis/6EUBOGeUUOTO59L9LbSyDt,,Group
126,0.137,1956,4,91.78,99,19,More,1.7,Perry Como,5,5,0.011,0.852,0.9339,7grwcxEWrCTkeUbhCgNOMb,0.213,0.305,9,-11.088,1,0.0295,0.861,0,0.321,0.511,87.003,156173,4,spotify:track:7grwcxEWrCTkeUbhCgNOMb,https://api.spotify.com/v1/audio-analysis/7grwcxEWrCTkeUbhCgNOMb,jazz,male
124.2,0.211,1956,4.4,99.23,100,16,Blueberry Hill,0.9,Fats Domino,5,8,0,0.789,0.9674,2NkAoxQOr6MGdMB5JDTU81,0.479,0.506,11,-8.175,1,0.0272,0.849,2.69E-05,0.25,0.83,136.662,143440,3,spotify:track:2NkAoxQOr6MGdMB5JDTU81,https://api.spotify.com/v1/audio-analysis/2NkAoxQOr6MGdMB5JDTU81,blues,male
124.2,0.409,1956,4,91.78,97,18,True Love,1.7,Bing Crosby,10,8,0.015,0.576,0.9944,1XnoSwek3lE9kCg9TsEZUO,0.525,0.383,3,-13.249,1,0.12,0.926,9.70E-05,0.331,0.709,172.386,214415,4,spotify:track:1XnoSwek3lE9kCg9TsEZUO,https://api.spotify.com/v1/audio-analysis/1XnoSwek3lE9kCg9TsEZUO,swing,male
227.7,0.325,1956,4.4,90.77,177,26,Long Tall Sally,2.1,Little Richard,14,25,0.017,0.659,0.9961,1q7njNe2QfE0xbZMtTOT2m,0.415,0.635,5,-8.982,1,0.0772,0.608,0,0.25,0.842,183.665,128280,4,spotify:track:1q7njNe2QfE0xbZMtTOT2m,https://api.spotify.com/v1/audio-analysis/1q7njNe2QfE0xbZMtTOT2m,blues,male
479.7,0.029,1956,5.2,80.28,345,40,Transfusion,4.1,Nervous Norvus,50,20,0.057,0.914,-0.8622,44KPx79SMyLlQjrUP8rcGX,0.507,0.766,4,-10.634,1,0.391,0.831,4.32E-06,0.157,0.736,98.598,147173,3,spotify:track:44KPx79SMyLlQjrUP8rcGX,https://api.spotify.com/v1/audio-analysis/44KPx79SMyLlQjrUP8rcGX,,male
450,0.092,1956,5.2,105.66,394,44,Rock Island Line,0.5,Lonnie Donegan,22,16,0.027,0.881,0.9655,7rGOd1u0t68KyX95WJ7vnP,0.6,0.511,2,-8.925,1,0.0854,0.324,0,0.233,0.442,114.407,147693,4,spotify:track:7rGOd1u0t68KyX95WJ7vnP,https://api.spotify.com/v1/audio-analysis/7rGOd1u0t68KyX95WJ7vnP,,male
145.8,0.295,1956,5.6,96.18,122,13,Friendly Persuasion,2.1,Pat Boone,6,7,0,0.705,0.9919,4RwEHZaK4en9PEwtPbiBME,0.144,0.317,11,-11.504,1,0.0317,0.46,0.0189,0.336,0.197,82.314,186067,3,spotify:track:4RwEHZaK4en9PEwtPbiBME,https://api.spotify.com/v1/audio-analysis/4RwEHZaK4en9PEwtPbiBME,rock,male
144,0.209,1956,4.8,98.21,116,16,Hey Jealous Lover,1.3,Frank Sinatra,14,12,0.251,0.54,-0.5501,0FN30NVplziEHmuhHGXvvt,0.669,0.325,9,-9.189,1,0.0377,0.733,0,0.0783,0.917,133.122,142373,4,spotify:track:0FN30NVplziEHmuhHGXvvt,https://api.spotify.com/v1/audio-analysis/0FN30NVplziEHmuhHGXvvt,,male
114.3,0.149,1956,4.4,99.23,98,16,Canadian Sunset,0.9,Andy Williams,8,2,0.067,0.784,0.818,2tkDCuTUIldIXajC8wqyRc,0.35,0.467,6,-7.567,1,0.0321,0.812,0,0.102,0.48,120.074,156680,4,spotify:track:2tkDCuTUIldIXajC8wqyRc,https://api.spotify.com/v1/audio-analysis/2tkDCuTUIldIXajC8wqyRc,jazz,male
196.2,0.258,1956,5.6,104.64,180,20,You Don't Know Me,0.9,Jerry Vale,6,8,0.035,0.707,0.9926,3RivQgFBAbx8WRHsEwr4RW,0.543,0.333,7,-4.279,1,0.0383,0.935,1.29E-06,0.228,0.481,66.48,129707,4,spotify:track:3RivQgFBAbx8WRHsEwr4RW,https://api.spotify.com/v1/audio-analysis/3RivQgFBAbx8WRHsEwr4RW,jazz,male
204.3,0.272,1956,5.6,104.64,180,20,Mama From the Train,0.9,Patti Page,11,8,0.052,0.676,0.9918,22YiyBTwZty3l2eGCViJNt,0.276,0.434,2,-8.064,1,0.0343,0.916,1.51E-04,0.142,0.282,90.157,179533,3,spotify:track:22YiyBTwZty3l2eGCViJNt,https://api.spotify.com/v1/audio-analysis/22YiyBTwZty3l2eGCViJNt,jazz,female
183.6,0.142,1956,4,100.24,156,29,That's All There Is to That,0.5,Nat King Cole,11,12,0.036,0.823,0.9555,5cUO7Ap04EXm0DGwCNxOSH,0.4,0.222,1,-14.635,1,0.0605,0.843,0,0.335,0.407,92.244,141507,4,spotify:track:5cUO7Ap04EXm0DGwCNxOSH,https://api.spotify.com/v1/audio-analysis/5cUO7Ap04EXm0DGwCNxOSH,soul,male
325.8,0.041,1956,4.4,65.39,209,33,Juke Box Baby,5.6,Perry Como,38,9,0.031,0.928,0.5081,1VUjyAOlR8yJZ14nkWW6Vm,0.479,0.511,3,-11.231,1,0.131,0.646,0,0.163,0.911,172.763,136600,4,spotify:track:1VUjyAOlR8yJZ14nkWW6Vm,https://api.spotify.com/v1/audio-analysis/1VUjyAOlR8yJZ14nkWW6Vm,jazz,male
217.8,0.139,1956,4,100.24,186,35,You'll Never Never Know,0.5,Platters,10,18,0.066,0.795,0.9366,3Scb4ZkGS1gLyiKJ0GcwZU,0.426,0.38,1,-11.049,1,0.0317,0.888,0,0.106,0.657,134.443,160840,3,spotify:track:3Scb4ZkGS1gLyiKJ0GcwZU,https://api.spotify.com/v1/audio-analysis/3Scb4ZkGS1gLyiKJ0GcwZU,rock,Group
286.2,0.066,1956,5.2,97.2,242,28,Glendora,1.7,Perry Como,14,16,0.049,0.885,0.6253,1xwknfyt4xR5rEAad8DmLS,0.58,0.469,7,-9.669,0,0.0505,0.808,0,0.235,0.858,169.764,165693,4,spotify:track:1xwknfyt4xR5rEAad8DmLS,https://api.spotify.com/v1/audio-analysis/1xwknfyt4xR5rEAad8DmLS,jazz,male
209.7,0.127,1956,5.2,97.2,179,20,I Walk the Line,1.7,Johnny Cash,4,10,0.028,0.845,0.9476,7hxZF4jETnE5Q75rKQnMjE,0.713,0.258,9,-14.59,1,0.0384,0.877,0.00606,0.0967,0.56,98.805,176533,4,spotify:track:7hxZF4jETnE5Q75rKQnMjE,https://api.spotify.com/v1/audio-analysis/7hxZF4jETnE5Q75rKQnMjE,,male
193.5,0.287,1956,5.2,97.2,166,20,Can You Find It in Your Heart,1.7,Tony Bennett,12,6,0.096,0.616,0.9886,7sjejBA3a2Ky7TEOZOeR5w,0.469,0.343,7,-8.959,1,0.035,0.867,0,0.348,0.59,78.599,159493,4,spotify:track:7sjejBA3a2Ky7TEOZOeR5w,https://api.spotify.com/v1/audio-analysis/7sjejBA3a2Ky7TEOZOeR5w,jazz,male
60.3,0.352,1956,4.4,99.23,52,8,True Love,0.9,Jane Powell,2,1,0,0.648,0.9652,5M7FHSdHIbTICggDDSvDLx,0.21,0.173,7,-17.933,1,0.0339,0.991,0.0275,0.0878,0.123,98.295,1.64E+05,3,spotify:track:5M7FHSdHIbTICggDDSvDLx,https://api.spotify.com/v1/audio-analysis/5M7FHSdHIbTICggDDSvDLx,,female
139.5,0.217,1956,5.2,105.66,125,15,Night Lights,0.5,Nat King Cole,10,9,0.103,0.68,0.9533,1VBPT1EzXAfy9cRmUOy1oc,0.361,0.2,5,-16.623,0,0.0343,0.657,2.74E-05,0.126,0.277,110.203,169293,4,spotify:track:1VBPT1EzXAfy9cRmUOy1oc,https://api.spotify.com/v1/audio-analysis/1VBPT1EzXAfy9cRmUOy1oc,soul,male
129.6,0.305,1956,4.4,99.23,108,17,Mr Wonderful,0.9,Peggy Lee,12,5,0.043,0.653,0.9897,7F0B8pOQt3cz1TQSMs7zke,0.321,0.147,7,-15.52,1,0.0333,0.875,1.17E-05,0.294,0.155,110.388,201973,3,spotify:track:7F0B8pOQt3cz1TQSMs7zke,https://api.spotify.com/v1/audio-analysis/7F0B8pOQt3cz1TQSMs7zke,swing,female
178.2,0.312,1956,3.6,92.8,140,33,My Blue Heaven,1.3,Fats Domino,17,17,0.008,0.68,0.9956,4KPRmkANvmJWcdgC2lD2tm,0.424,0.608,8,-10.697,1,0.0402,0.772,0.00139,0.159,0.975,98.096,128120,4,spotify:track:4KPRmkANvmJWcdgC2lD2tm,https://api.spotify.com/v1/audio-analysis/4KPRmkANvmJWcdgC2lD2tm,blues,male
286.2,0.045,1956,4,100.24,241,45,Lay Down Your Arms,0.5,Chordettes,25,20,0.017,0.937,0.836,7oIPIU5LSMZtRaBXuayhYi,0.738,0.443,1,-8.738,1,0.0393,0.817,0,0.111,0.728,120.53,148267,4,spotify:track:7oIPIU5LSMZtRaBXuayhYi,https://api.spotify.com/v1/audio-analysis/7oIPIU5LSMZtRaBXuayhYi,,Group
247.5,0.352,1957,4,117.16,254,43,All Shook Up,-1.8,Elvis Presley,10,28,0.073,0.576,0.9981,5ueyLj6e6oVaTY0KQ6yLaA,0.624,0.468,10,-12.162,1,0.132,0.881,6.35E-06,0.144,0.952,74.139,117080,4,spotify:track:5ueyLj6e6oVaTY0KQ6yLaA,https://api.spotify.com/v1/audio-analysis/5ueyLj6e6oVaTY0KQ6yLaA,rock,male
108,0.235,1957,4.4,90.77,85,14,Love Letters In The Sand,2.1,Pat Boone,8,6,0.12,0.645,0.936,6I3bK0tihjv6EzeLhzBKbn,0.402,0.372,10,-11.965,1,0.0316,0.681,2.90E-06,0.166,0.681,86.273,137067,4,spotify:track:6I3bK0tihjv6EzeLhzBKbn,https://api.spotify.com/v1/audio-analysis/6I3bK0tihjv6EzeLhzBKbn,rock,male
224.1,0.285,1957,4.8,89.75,170,22,So Rare,2.5,Jimmy Dorsey,15,13,0,0.715,0.995,4GAeU1Af8saRit9ZZ5YVIm,0.547,0.547,7,-5.493,1,0.0345,0.779,0.00452,0.118,0.666,133.403,154520,3,spotify:track:4GAeU1Af8saRit9ZZ5YVIm,https://api.spotify.com/v1/audio-analysis/4GAeU1Af8saRit9ZZ5YVIm,swing,male
165.6,0.308,1957,4.8,98.21,134,19,Don't Forbid Me,1.3,Pat Boone,16,3,0.041,0.651,0.989,5XjPPdhCGeAEecJlxAJt3M,0.686,0.418,0,-9.744,1,0.0259,0.507,3.19E-05,0.17,0.692,112.437,137320,4,spotify:track:5XjPPdhCGeAEecJlxAJt3M,https://api.spotify.com/v1/audio-analysis/5XjPPdhCGeAEecJlxAJt3M,rock,male
261.9,0.311,1957,4,100.24,221,43,Too Much,0.5,Elvis Presley,17,38,0.069,0.62,0.9957,6Dr0EbXrRpMs5GeCjOxnE5,0.546,0.815,3,-5.607,0,0.047,0.776,0,0.0643,0.906,118.489,154840,4,spotify:track:6Dr0EbXrRpMs5GeCjOxnE5,https://api.spotify.com/v1/audio-analysis/6Dr0EbXrRpMs5GeCjOxnE5,rock,male
341.1,0.184,1957,4.8,115.13,329,42,Round And Round,-1.1,Perry Como,7,11,0,0.816,0.9972,6hdPYYPHJz6IPuH4KayU1d,0.707,0.452,9,-12.264,1,0.0732,0.913,0,0.264,0.764,117.605,153827,4,spotify:track:6hdPYYPHJz6IPuH4KayU1d,https://api.spotify.com/v1/audio-analysis/6hdPYYPHJz6IPuH4KayU1d,jazz,male
231.3,0.395,1957,4,91.78,174,32,Bye Bye Love,1.7,Everly Brothers,17,25,0.112,0.493,0.9974,6oRHRkQigTzJ3KwpO3XOV6,0.547,0.523,9,-9.176,1,0.0572,0.724,0,0.103,0.89,169.598,142907,4,spotify:track:6oRHRkQigTzJ3KwpO3XOV6,https://api.spotify.com/v1/audio-analysis/6oRHRkQigTzJ3KwpO3XOV6,rock,Group
207,0.073,1957,4,108.7,182,35,Teddy Bear,-0.7,Elvis Presley,11,25,0.031,0.897,0.8247,4FjkmQ9JYaIeh1NxeLEO80,0.723,0.621,9,-7.434,0,0.108,0.736,0,0.297,0.932,88.733,106627,4,spotify:track:4FjkmQ9JYaIeh1NxeLEO80,https://api.spotify.com/v1/audio-analysis/4FjkmQ9JYaIeh1NxeLEO80,rock,male
383.4,0.069,1957,4.8,81.29,282,40,Jailhouse Rock,3.7,Elvis Presley,37,24,0.101,0.83,-0.8936,4gphxUgq0JSFv2BCLhNDiE,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93E-06,0.0715,0.915,167.396,146480,4,spotify:track:4gphxUgq0JSFv2BCLhNDiE,https://api.spotify.com/v1/audio-analysis/4gphxUgq0JSFv2BCLhNDiE,rock,male
142.2,0.104,1957,4.4,99.23,120,18,A White Sport Coat,0.9,Marty Robbins,6,14,0.033,0.862,0.8625,5iHuqnpfjAF05BDR5CapVU,0.641,0.583,2,-10.497,1,0.029,0.802,7.73E-04,0.095,0.723,114.602,148267,4,spotify:track:5iHuqnpfjAF05BDR5CapVU,https://api.spotify.com/v1/audio-analysis/5iHuqnpfjAF05BDR5CapVU,country,male
252,0.083,1957,4,91.78,192,34,Wake Up Little Susie,1.7,Everly Brothers,15,25,0.03,0.887,0.8314,11fNLqDB47gMKj7BHhR2Qr,0.709,0.62,2,-9.382,1,0.034,0.318,0,0.0426,0.936,93.723,123520,4,spotify:track:11fNLqDB47gMKj7BHhR2Qr,https://api.spotify.com/v1/audio-analysis/11fNLqDB47gMKj7BHhR2Qr,rock,Group
191.7,0.267,1957,4,117.16,187,32,You Send Me,-1.8,Sam Cooke,6,15,0,0.733,0.9944,5aivQ5CkXXHJoMLy0o92HL,0.577,0.254,4,-10.13,0,0.0302,0.915,0,0.136,0.472,96.77,162467,4,spotify:track:5aivQ5CkXXHJoMLy0o92HL,https://api.spotify.com/v1/audio-analysis/5aivQ5CkXXHJoMLy0o92HL,soul,male
260.1,0.198,1957,4,100.24,211,42,Searchin',0.5,Coasters,25,23,0.029,0.772,0.9836,5DCqNn752dBJbjM6LEtQJU,0.776,0.495,8,-13.861,1,0.0503,0.414,0,0.196,0.924,73.282,159493,4,spotify:track:5DCqNn752dBJbjM6LEtQJU,https://api.spotify.com/v1/audio-analysis/5DCqNn752dBJbjM6LEtQJU,soul,Group
303.3,0.126,1957,4.4,99.23,255,39,School Day,0.9,Chuck Berry,22,14,0.036,0.838,0.9761,3hNcrk8Ypht0x5CuT7pJnS,0.773,0.872,7,-5.157,1,0.0438,0.821,1.64E-05,0.109,0.947,130.948,160693,4,spotify:track:3hNcrk8Ypht0x5CuT7pJnS,https://api.spotify.com/v1/audio-analysis/3hNcrk8Ypht0x5CuT7pJnS,rock,male
103.5,0.151,1957,6.4,85.69,79,7,Gone,4,Ferlin Husky,8,0,0.179,0.669,-0.1779,7vHtcfo1km2WasWAkaDbN3,0.641,0.383,9,-9.542,1,0.0279,0.816,2.12E-05,0.147,0.608,82.536,129533,4,spotify:track:7vHtcfo1km2WasWAkaDbN3,https://api.spotify.com/v1/audio-analysis/7vHtcfo1km2WasWAkaDbN3,,male
201.6,0.363,1957,4.4,107.69,178,28,Diana,-0.3,Paul Anka,14,9,0.02,0.617,0.9979,2k6qpHJsrKCCyvsHv2cPqR,0.551,0.576,7,-8.49,1,0.0325,0.762,0,0.803,0.919,142.814,140520,4,spotify:track:2k6qpHJsrKCCyvsHv2cPqR,https://api.spotify.com/v1/audio-analysis/2k6qpHJsrKCCyvsHv2cPqR,,male
180,0.292,1957,4,100.24,148,29,A Teenager's Romance,0.5,Ricky Nelson,8,19,0.027,0.682,0.995,2hpvqzkEiOvdL3JfsvOqFE,0.639,0.401,10,-9.279,1,0.0297,0.754,0,0.263,0.689,102.625,142920,3,spotify:track:2hpvqzkEiOvdL3JfsvOqFE,https://api.spotify.com/v1/audio-analysis/2hpvqzkEiOvdL3JfsvOqFE,rock,male
446.4,0.178,1957,4.4,90.77,352,51,Honeycomb,2.1,Jimmie Rodgers,23,35,0,0.822,0.9953,6qBjERfw04Z5mfVcwYS0GQ,0.802,0.443,8,-10.361,1,0.0742,0.843,0,0.105,0.793,99.466,131680,4,spotify:track:6qBjERfw04Z5mfVcwYS0GQ,https://api.spotify.com/v1/audio-analysis/6qBjERfw04Z5mfVcwYS0GQ,blues,male
312.3,0.092,1957,5.2,88.74,238,28,Whole Lotta Shakin' Goin' On,2.9,Jerry Lee Lewis,16,8,0.142,0.766,-0.4211,03OS6B9d2HFXEncM2a25g5,0.348,0.759,0,-12.333,1,0.149,0.102,1.13E-05,0.0364,0.674,183.293,239733,4,spotify:track:03OS6B9d2HFXEncM2a25g5,https://api.spotify.com/v1/audio-analysis/03OS6B9d2HFXEncM2a25g5,rock,male
211.5,0.164,1957,5.2,105.66,184,23,Moonlight Gambler,0.5,Frankie Laine,11,8,0.138,0.698,0.79,27jaiKKAGY0HXVXkOGnUJW,0.558,0.301,2,-15.253,1,0.0362,0.864,0,0.16,0.473,123.624,174693,4,spotify:track:27jaiKKAGY0HXVXkOGnUJW,https://api.spotify.com/v1/audio-analysis/27jaiKKAGY0HXVXkOGnUJW,,male
130.5,0.243,1957,4.4,107.69,119,18,It's Not For Me To Say,-0.3,Johnny Mathis,6,6,0,0.757,0.9888,0LzsNy1SqlM0qkRGL2RJfv,0.375,0.282,8,-10.902,1,0.0337,0.917,1.92E-04,0.108,0.413,72.518,185880,4,spotify:track:0LzsNy1SqlM0qkRGL2RJfv,https://api.spotify.com/v1/audio-analysis/0LzsNy1SqlM0qkRGL2RJfv,rock,male
217.8,0.188,1957,5.2,97.2,181,22,Butterfly,1.7,Andy Williams,6,12,0.072,0.741,0.9779,5gRbEU5aX4vIRfLMuXyNn5,0.453,0.438,10,-10.833,1,0.031,0.783,0,0.17,0.665,145.25,132533,5,spotify:track:5gRbEU5aX4vIRfLMuXyNn5,https://api.spotify.com/v1/audio-analysis/5gRbEU5aX4vIRfLMuXyNn5,jazz,male
206.1,0.096,1957,4.4,99.23,177,26,I'm Walkin',0.9,Fats Domino,9,12,0.071,0.834,0.594,2wFLCxMDUghtqSb4AiepRc,0.661,0.76,9,-9.509,1,0.0918,0.847,0.334,0.137,0.975,111.165,128053,4,spotify:track:2wFLCxMDUghtqSb4AiepRc,https://api.spotify.com/v1/audio-analysis/2wFLCxMDUghtqSb4AiepRc,blues,male
188.1,0.256,1957,4.8,89.75,148,21,Chances Are,2.5,Johnny Mathis,5,10,0,0.744,0.9862,2eg3CoqVGI21N8115BgdQA,0.315,0.313,10,-9.339,1,0.0297,0.884,0,0.101,0.259,78.356,182453,4,spotify:track:2eg3CoqVGI21N8115BgdQA,https://api.spotify.com/v1/audio-analysis/2eg3CoqVGI21N8115BgdQA,rock,male
186.3,0.265,1957,3.2,102.27,151,41,Send For Me,-0.3,Nat King Cole,22,9,0.043,0.692,0.9875,0PZ9PISsYRFT5nC129zKuE,0.667,0.39,10,-10.574,1,0.0538,0.648,1.63E-04,0.279,0.626,107.203,157587,4,spotify:track:0PZ9PISsYRFT5nC129zKuE,https://api.spotify.com/v1/audio-analysis/0PZ9PISsYRFT5nC129zKuE,soul,male
291.6,0.096,1957,4.8,89.75,228,32,Be-bop Baby,2.5,Ricky Nelson,13,26,0,0.904,0.9671,2jfWwm8TwbdOwUwILyPRon,0.509,0.248,3,-11.236,1,0.101,0.618,0,0.0615,0.88,183.853,121933,3,spotify:track:2jfWwm8TwbdOwUwILyPRon,https://api.spotify.com/v1/audio-analysis/2jfWwm8TwbdOwUwILyPRon,rock,male
134.1,0.213,1957,5.2,97.2,109,13,Old Cape Cod,1.7,Patti Page,11,3,0,0.787,0.9756,1H625U2yTSLAEZrHFasZ3b,0.317,0.158,0,-15.853,0,0.0309,0.714,0,0.18,0.227,104.332,187067,3,spotify:track:1H625U2yTSLAEZrHFasZ3b,https://api.spotify.com/v1/audio-analysis/1H625U2yTSLAEZrHFasZ3b,jazz,female
124.2,0.211,1957,4.4,99.23,100,16,Blueberry Hill,0.9,Fats Domino,5,8,0,0.789,0.9674,2NkAoxQOr6MGdMB5JDTU81,0.479,0.506,11,-8.175,1,0.0272,0.849,2.69E-05,0.25,0.83,136.662,143440,3,spotify:track:2NkAoxQOr6MGdMB5JDTU81,https://api.spotify.com/v1/audio-analysis/2NkAoxQOr6MGdMB5JDTU81,blues,male
135,0.074,1957,4.8,98.21,113,16,Blue Monday,1.3,Fats Domino,11,2,0.162,0.764,-0.8722,38BAZjh6WdLgExcT9p3FPn,0.574,0.615,11,-12.05,1,0.0362,0.242,0,0.0799,0.903,102.688,137800,4,spotify:track:38BAZjh6WdLgExcT9p3FPn,https://api.spotify.com/v1/audio-analysis/38BAZjh6WdLgExcT9p3FPn,blues,male
213.3,0.346,1957,4.8,98.21,175,22,Wonderful! Wonderful!,1.3,Johnny Mathis,10,5,0.011,0.643,0.9971,5bDVkMLsBJgNL3eejUhBKF,0.25,0.398,7,-9.495,0,0.0301,0.742,4.24E-06,0.0975,0.559,145.178,169547,4,spotify:track:5bDVkMLsBJgNL3eejUhBKF,https://api.spotify.com/v1/audio-analysis/5bDVkMLsBJgNL3eejUhBKF,rock,male
152.1,0.521,1957,4,100.24,125,24,Love Me Tender,0.5,Elvis Presley,6,12,0,0.479,0.9985,4GAhAw0RCzNVP976NRMOqO,0.396,0.0373,9,-18.642,1,0.0416,0.907,4.41E-05,0.111,0.302,103.051,161360,3,spotify:track:4GAhAw0RCzNVP976NRMOqO,https://api.spotify.com/v1/audio-analysis/4GAhAw0RCzNVP976NRMOqO,rock,male
333.9,0.037,1957,4.4,107.69,295,43,Jamaica Farewell,-0.3,Harry Belafonte,13,30,0.1,0.863,-0.9371,1ZAYsScO4yNVYPD07TSpXN,0.598,0.195,2,-16.053,1,0.0925,0.951,0,0.101,0.745,145.178,181893,4,spotify:track:1ZAYsScO4yNVYPD07TSpXN,https://api.spotify.com/v1/audio-analysis/1ZAYsScO4yNVYPD07TSpXN,,male
227.7,0.169,1957,4.8,106.67,200,26,Why Baby Why,0.1,Pat Boone,7,15,0.101,0.73,0.9513,6ytcFbZRGqytNhWsscMOiM,0.662,0.413,9,-8.645,1,0.0281,0.729,0,0.119,0.662,110.657,119067,4,spotify:track:6ytcFbZRGqytNhWsscMOiM,https://api.spotify.com/v1/audio-analysis/6ytcFbZRGqytNhWsscMOiM,rock,male
122.4,0.193,1957,4.4,99.23,103,16,Four Walls,0.9,Jim Reeves,11,2,0,0.807,0.967,3qReTgtrLsZDISxor3lJW0,0.388,0.157,9,-15.955,1,0.0291,0.848,2.41E-05,0.309,0.227,95.965,168640,3,spotify:track:3qReTgtrLsZDISxor3lJW0,https://api.spotify.com/v1/audio-analysis/3qReTgtrLsZDISxor3lJW0,rock,male
196.2,0.137,1957,4.4,99.23,163,26,In the Middle of an Island,0.9,Tony Bennett,14,15,0.026,0.837,0.9638,5mzTc5Z54XBiEuhbKHt6Oc,0.438,0.565,2,-9.714,1,0.0279,0.899,0.00509,0.388,0.783,137.674,126147,4,spotify:track:5mzTc5Z54XBiEuhbKHt6Oc,https://api.spotify.com/v1/audio-analysis/5mzTc5Z54XBiEuhbKHt6Oc,jazz,male
190.8,0.032,1957,4.4,107.69,170,25,Young Blood,-0.3,Coasters,9,12,0.105,0.863,-0.908,55f4JiHsK46ftCjzr5CiKl,0.503,0.447,8,-13.25,1,0.27,0.662,1.24E-05,0.341,0.681,111.264,143027,4,spotify:track:55f4JiHsK46ftCjzr5CiKl,https://api.spotify.com/v1/audio-analysis/55f4JiHsK46ftCjzr5CiKl,soul,Group
